player,source_team,target_team,transfer,source_n90,target_n90,stat,stat_label,metric_group,metric_order,unit,carry_forward,context_prediction,actual,actual_change,predicted_change,carry_raw_abs_error,model_raw_abs_error,scale,carry_scaled_error,model_scaled_error,scaled_error_improvement,model_better_stat,model_outcome,metric_carry_error,metric_model_error,metric_gain_pct,player_carry_error_43,player_model_error_43,player_gain_pct_43,player_stat_win_rate_43,cohort_movers,cohort_carry_error_43,cohort_model_error_43,cohort_gain_pct_43,default_player
Roberto Navarro,Cádiz,Mallorca,Cádiz → Mallorca,21,14.2,prog_pass,Progressive Passes /90,Progression,5,per 90,3.33333333333,3.225435532,3.59154929577,0.258215962441,-0.107897801336,0.258215962441,0.366113763777,1.78903160941,0.14433281172,0.204643541149,-0.0603107294295,0,Carry-forward better,0.569905911635,0.491101490699,13.8276194942,0.403181266538,0.426336941217,-5.74324171295,0.488372093023,255,0.542554694382,0.500315163656,7.78530370535,0
Takuma Asano,Bochum,Mallorca,Bochum → Mallorca,22.1,11.7,prog_pass,Progressive Passes /90,Progression,5,per 90,1.4479638009,1.59387270569,1.7094017094,0.261437908497,0.145908904785,0.261437908497,0.115529003712,1.78903160941,0.146133755894,0.0645762786441,0.0815574772504,1,Context model better,0.569905911635,0.491101490699,13.8276194942,0.330673237764,0.333905222901,-0.977395437149,0.53488372093,255,0.542554694382,0.500315163656,7.78530370535,0
Bryan Zaragoza,Granada,Osasuna,Granada → Osasuna,18.2,20.4,prog_pass,Progressive Passes /90,Progression,5,per 90,1.97802197802,2.34929343734,2.45098039216,0.472958414135,0.371271459319,0.472958414135,0.101686954815,1.78903160941,0.264365599606,0.0568391046199,0.207526494986,1,Context model better,0.569905911635,0.491101490699,13.8276194942,0.231829741839,0.341545118437,-47.3258416836,0.441860465116,255,0.542554694382,0.500315163656,7.78530370535,0
Adri Embarba,Almería,Rayo Vallecano,Almería → Rayo Vallecano,27.5,17.9,prog_pass,Progressive Passes /90,Progression,5,per 90,2.10909090909,2.67614088215,2.51396648045,0.404875571356,0.567049973063,0.404875571356,0.162174401706,1.78903160941,0.226309903764,0.0906492656998,0.135660638064,1,Context model better,0.569905911635,0.491101490699,13.8276194942,0.45712410082,0.396183536181,13.3312954905,0.604651162791,255,0.542554694382,0.500315163656,7.78530370535,0
Gerard Gumbau,Granada,Rayo Vallecano,Granada → Rayo Vallecano,29.7,9.4,prog_pass,Progressive Passes /90,Progression,5,per 90,4.54545454545,4.82951642637,4.36170212766,-0.183752417795,0.28406188092,0.183752417795,0.467814298715,1.78903160941,0.102710548449,0.261490236536,-0.158779688087,0,Carry-forward better,0.569905911635,0.491101490699,13.8276194942,0.514147147925,0.517292391121,-0.611739889845,0.53488372093,255,0.542554694382,0.500315163656,7.78530370535,0
Kylian Mbappé,Paris S-G,Real Madrid,Paris S-G → Real Madrid,24,32.3,prog_pass,Progressive Passes /90,Progression,5,per 90,5.08333333333,4.25955548849,4.33436532508,-0.748968008256,-0.823777844839,0.748968008256,0.0748098365829,1.78903160941,0.418644368449,0.0418158271713,0.376828541278,1,Context model better,0.569905911635,0.491101490699,13.8276194942,0.281785769428,0.444837618383,-57.8637627039,0.302325581395,255,0.542554694382,0.500315163656,7.78530370535,0
Javi López,Alavés,Real Sociedad,Alavés → Real Sociedad,26.5,21.5,prog_pass,Progressive Passes /90,Progression,5,per 90,3.47169811321,3.22794410728,3.39534883721,-0.0763492759982,-0.243754005925,0.0763492759982,0.167404729927,1.78903160941,0.042676314715,0.0935728184155,-0.0508965037005,0,Carry-forward better,0.569905911635,0.491101490699,13.8276194942,0.451243829252,0.391852177018,13.161764967,0.627906976744,255,0.542554694382,0.500315163656,7.78530370535,0
Nayef Aguerd,West Ham,Real Sociedad,West Ham → Real Sociedad,20.6,19.6,prog_pass,Progressive Passes /90,Progression,5,per 90,3.30097087379,3.35709300934,3.82653061224,0.525559738458,0.0561221355486,0.525559738458,0.46943760291,1.78903160941,0.293767720869,0.262397601273,0.0313701195963,1,Context model better,0.569905911635,0.491101490699,13.8276194942,0.524238016128,0.466425731931,11.0278694825,0.627906976744,255,0.542554694382,0.500315163656,7.78530370535,0
Albert Sambi Lokonga,Luton Town,Sevilla,Luton Town → Sevilla,14.5,16.3,prog_pass,Progressive Passes /90,Progression,5,per 90,4.96551724138,4.68772534966,5.70552147239,0.740004231013,-0.277791891719,0.740004231013,1.01779612273,1.78903160941,0.413633961033,0.568908965823,-0.15527500479,0,Carry-forward better,0.569905911635,0.491101490699,13.8276194942,0.534716108164,0.458146766292,14.3196250689,0.627906976744,255,0.542554694382,0.500315163656,7.78530370535,0
Carmona,Getafe,Sevilla,Getafe → Sevilla,14.6,32.7,prog_pass,Progressive Passes /90,Progression,5,per 90,2.67123287671,2.82940389486,3.33333333333,0.662100456621,0.158171018144,0.662100456621,0.503929438477,1.78903160941,0.370088741383,0.281677213431,0.0884115279529,1,Context model better,0.569905911635,0.491101490699,13.8276194942,0.621276216252,0.552517469827,11.0673392328,0.627906976744,255,0.542554694382,0.500315163656,7.78530370535,0
Ruben Vargas,Augsburg,Sevilla,Augsburg → Sevilla,21.8,7.5,prog_pass,Progressive Passes /90,Progression,5,per 90,3.53211009174,3.02468625382,1.86666666667,-1.66544342508,-0.507423837923,1.66544342508,1.15801958715,1.78903160941,0.930918948731,0.647288500138,0.283630448593,1,Context model better,0.569905911635,0.491101490699,13.8276194942,0.454292054259,0.456786023883,-0.548979362685,0.488372093023,255,0.542554694382,0.500315163656,7.78530370535,0
Saúl Ñíguez,Atlético Madrid,Sevilla,Atlético Madrid → Sevilla,15.3,17.3,prog_pass,Progressive Passes /90,Progression,5,per 90,2.22222222222,2.8052576633,3.81502890173,1.59280667951,0.583035441077,1.59280667951,1.00977123843,1.78903160941,0.890317796028,0.564423363525,0.325894432503,1,Context model better,0.569905911635,0.491101490699,13.8276194942,0.636174845054,0.48003230778,24.5439659376,0.53488372093,255,0.542554694382,0.500315163656,7.78530370535,0
Enzo Barrenechea,Frosinone,Valencia,Frosinone → Valencia,31.2,24.3,prog_pass,Progressive Passes /90,Progression,5,per 90,4.96794871795,4.80057235739,5.18518518519,0.217236467236,-0.16737636056,0.217236467236,0.384612827797,1.78903160941,0.121426846845,0.214983807873,-0.0935569610285,0,Carry-forward better,0.569905911635,0.491101490699,13.8276194942,0.324613990324,0.299431341688,7.75772128946,0.488372093023,255,0.542554694382,0.500315163656,7.78530370535,0
Luis Rioja,Alavés,Valencia,Alavés → Valencia,27.8,31.5,prog_pass,Progressive Passes /90,Progression,5,per 90,2.76978417266,2.74124320408,3.26984126984,0.500057097179,-0.028540968584,0.500057097179,0.528598065763,1.78903160941,0.27951272328,0.29546602921,-0.0159533059304,0,Carry-forward better,0.569905911635,0.491101490699,13.8276194942,0.32090080304,0.333499963476,-3.92618538693,0.46511627907,255,0.542554694382,0.500315163656,7.78530370535,0
Umar Sadiq,Real Sociedad,Valencia,Real Sociedad → Valencia,12,9.2,prog_pass,Progressive Passes /90,Progression,5,per 90,1.08333333333,1.09816593218,0.760869565217,-0.322463768116,0.0148325988421,0.322463768116,0.337296366958,1.78903160941,0.180244869023,0.188535722446,-0.00829085342265,0,Carry-forward better,0.569905911635,0.491101490699,13.8276194942,0.38590291254,0.345565530201,10.4527281416,0.488372093023,255,0.542554694382,0.500315163656,7.78530370535,0
Ayoze Pérez,Betis,Villarreal,Betis → Villarreal,25.5,21.9,prog_pass,Progressive Passes /90,Progression,5,per 90,3.13725490196,3.07644396307,3.33333333333,0.196078431373,-0.0608109388938,0.196078431373,0.256889370266,1.78903160941,0.109600316921,0.143591297613,-0.0339909806926,0,Carry-forward better,0.569905911635,0.491101490699,13.8276194942,0.625265121278,0.510854763373,18.2978954065,0.627906976744,255,0.542554694382,0.500315163656,7.78530370535,0
Logan Costa,Toulouse,Villarreal,Toulouse → Villarreal,29.4,28.7,prog_pass,Progressive Passes /90,Progression,5,per 90,4.93197278912,4.05270126512,4.04181184669,-0.890160942426,-0.879271523999,0.890160942426,0.010889418427,1.78903160941,0.497565799142,0.00608676692447,0.491479032218,1,Context model better,0.569905911635,0.491101490699,13.8276194942,0.386462036269,0.332828032414,13.878207643,0.674418604651,255,0.542554694382,0.500315163656,7.78530370535,0
Pape Gueye,Marseille,Villarreal,Marseille → Villarreal,8.5,24.7,prog_pass,Progressive Passes /90,Progression,5,per 90,7.17647058824,5.89714607956,6.31578947368,-0.860681114551,-1.27932450868,0.860681114551,0.418643394127,1.78903160941,0.481087706905,0.234005588233,0.247082118672,1,Context model better,0.569905911635,0.491101490699,13.8276194942,0.936737428019,0.672158828173,28.2446918349,0.674418604651,255,0.542554694382,0.500315163656,7.78530370535,0
Sergi Cardona,Las Palmas,Villarreal,Las Palmas → Villarreal,31.3,32.7,prog_pass,Progressive Passes /90,Progression,5,per 90,5.11182108626,4.62863018524,2.35474006116,-2.7570810251,-0.483190901022,2.7570810251,2.27389012408,1.78903160941,1.54110246605,1.27101729904,0.270085167015,1,Context model better,0.569905911635,0.491101490699,13.8276194942,0.594856448446,0.539100534355,9.37300322414,0.558139534884,255,0.542554694382,0.500315163656,7.78530370535,0
Edimilson Fernandes,Mainz 05,Brest,Mainz 05 → Brest,14.3,12.3,prog_pass,Progressive Passes /90,Progression,5,per 90,3.70629370629,4.74526997835,3.25203252033,-0.454261185969,1.03897627206,0.454261185969,1.49323745803,1.78903160941,0.25391456673,0.834662423053,-0.580747856324,0,Carry-forward better,0.569905911635,0.491101490699,13.8276194942,0.534665630214,0.536810018019,-0.401070815691,0.581395348837,255,0.542554694382,0.500315163656,7.78530370535,0
Ludovic Ajorque,Mainz 05,Brest,Mainz 05 → Brest,15.1,27.7,prog_pass,Progressive Passes /90,Progression,5,per 90,1.39072847682,1.71026618313,1.48014440433,0.0894159275109,0.319537706314,0.0894159275109,0.230121778803,1.78903160941,0.0499800713642,0.128629241425,-0.0786491700604,0,Carry-forward better,0.569905911635,0.491101490699,13.8276194942,0.424321061424,0.30065236044,29.1450772132,0.581395348837,255,0.542554694382,0.500315163656,7.78530370535,0
Mama Samba Baldé,Lyon,Brest,Lyon → Brest,6.1,12.8,prog_pass,Progressive Passes /90,Progression,5,per 90,1.80327868852,2.04908367217,1.71875,-0.0845286885246,0.245804983643,0.0845286885246,0.330333672168,1.78903160941,0.0472482923611,0.184643843312,-0.137395550951,0,Carry-forward better,0.569905911635,0.491101490699,13.8276194942,0.695722787927,0.520586111338,25.173341973,0.558139534884,255,0.542554694382,0.500315163656,7.78530370535,0
Massadio Haïdara,Lens,Brest,Lens → Brest,8.2,18.6,prog_pass,Progressive Passes /90,Progression,5,per 90,4.87804878049,4.07307894129,4.13978494624,-0.738263834251,-0.804969839201,0.738263834251,0.0667060049494,1.78903160941,0.412661146046,0.0372860963432,0.375375049703,1,Context model better,0.569905911635,0.491101490699,13.8276194942,0.602843253716,0.522011961803,13.4083431165,0.372093023256,255,0.542554694382,0.500315163656,7.78530370535,0
Romain Faivre,Lorient,Brest,Lorient → Brest,16.1,10,prog_pass,Progressive Passes /90,Progression,5,per 90,6.33540372671,4.72824919606,4.4,-1.93540372671,-1.60715453065,1.93540372671,0.328249196056,1.78903160941,1.08181639527,0.183478701175,0.898337694091,1,Context model better,0.569905911635,0.491101490699,13.8276194942,0.545142065938,0.470323131146,13.724667287,0.627906976744,255,0.542554694382,0.500315163656,7.78530370535,0
Junior Mwanga,Strasbourg,Le Havre,Strasbourg → Le Havre,16.1,10.6,prog_pass,Progressive Passes /90,Progression,5,per 90,3.47826086957,3.61624724884,3.96226415094,0.484003281378,0.137986379272,0.484003281378,0.346016902106,1.78903160941,0.270539256452,0.193410166867,0.0771290895847,1,Context model better,0.569905911635,0.491101490699,13.8276194942,0.563015067351,0.483811620187,14.0677313552,0.581395348837,255,0.542554694382,0.500315163656,7.78530370535,0
M'Bala Nzola,Fiorentina,Lens,Fiorentina → Lens,17.2,16.2,prog_pass,Progressive Passes /90,Progression,5,per 90,1.68604651163,1.56468451094,1.35802469136,-0.32802182027,-0.121362000692,0.32802182027,0.206659819578,1.78903160941,0.183351606839,0.115514906775,0.067836700064,1,Context model better,0.569905911635,0.491101490699,13.8276194942,0.328204236931,0.295702249617,9.90297615229,0.418604651163,255,0.542554694382,0.500315163656,7.78530370535,0
Aïssa Mandi,Villarreal,Lille,Villarreal → Lille,12.4,19.3,prog_pass,Progressive Passes /90,Progression,5,per 90,4.43548387097,4.48149302517,4.24870466321,-0.186779207755,0.0460091542043,0.186779207755,0.23278836196,1.78903160941,0.104402407857,0.130119759056,-0.0257173511985,0,Carry-forward better,0.569905911635,0.491101490699,13.8276194942,0.456638006787,0.5047236659,-10.5303672489,0.46511627907,255,0.542554694382,0.500315163656,7.78530370535,0
André Gomes,Everton,Lille,Everton → Lille,5.6,14.2,prog_pass,Progressive Passes /90,Progression,5,per 90,6.42857142857,6.33984287368,7.11267605634,0.684104627767,-0.0887285548866,0.684104627767,0.772833182653,1.78903160941,0.382388228452,0.431984084903,-0.0495958564511,0,Carry-forward better,0.569905911635,0.491101490699,13.8276194942,0.825155227213,0.65629753845,20.4637482977,0.651162790698,255,0.542554694382,0.500315163656,7.78530370535,0
Thomas Meunier,Dortmund,Lille,Dortmund → Lille,6.5,21.4,prog_pass,Progressive Passes /90,Progression,5,per 90,5.07692307692,4.73126451373,6.35514018692,1.27821710999,-0.345658563197,1.27821710999,1.62387567319,1.78903160941,0.714474301779,0.907684170951,-0.193209869172,0,Carry-forward better,0.569905911635,0.491101490699,13.8276194942,0.741773237492,0.665275924372,10.3127626145,0.53488372093,255,0.542554694382,0.500315163656,7.78530370535,0
Abner,Betis,Lyon,Betis → Lyon,15.6,12.1,prog_pass,Progressive Passes /90,Progression,5,per 90,2.11538461538,3.04357307326,5.45454545455,3.33916083916,0.928188457872,3.33916083916,2.41097238129,1.78903160941,1.86646273973,1.34764101909,0.51882172064,1,Context model better,0.569905911635,0.491101490699,13.8276194942,0.600914841904,0.5683879777,5.41289080168,0.558139534884,255,0.542554694382,0.500315163656,7.78530370535,0
Georges Mikautadze,Metz,Lyon,Metz → Lyon,19.4,16.1,prog_pass,Progressive Passes /90,Progression,5,per 90,2.62886597938,2.49514084981,3.35403726708,0.725171287699,-0.133725129569,0.725171287699,0.858896417269,1.78903160941,0.405342915064,0.480090129628,-0.0747472145635,0,Carry-forward better,0.569905911635,0.491101490699,13.8276194942,0.409537727585,0.361557922921,11.7156006475,0.581395348837,255,0.542554694382,0.500315163656,7.78530370535,0
Jordan Veretout,Marseille,Lyon,Marseille → Lyon,24.3,17.3,prog_pass,Progressive Passes /90,Progression,5,per 90,7.98353909465,6.81271085002,5.7225433526,-2.26099574205,-1.17082824463,2.26099574205,1.09016749742,1.78903160941,1.26380983442,0.609361786391,0.654448048024,1,Context model better,0.569905911635,0.491101490699,13.8276194942,0.545583488144,0.518391960086,4.98393530022,0.53488372093,255,0.542554694382,0.500315163656,7.78530370535,0
Moussa Niakhate,Nott'ham Forest,Lyon,Nott'ham Forest → Lyon,16.2,30.3,prog_pass,Progressive Passes /90,Progression,5,per 90,2.40740740741,3.29947962179,3.66336633663,1.25595892923,0.89207221438,1.25595892923,0.363886714846,1.78903160941,0.702032833082,0.203398706279,0.498634126803,1,Context model better,0.569905911635,0.491101490699,13.8276194942,0.65308735405,0.444556992856,31.9299340127,0.604651162791,255,0.542554694382,0.500315163656,7.78530370535,0
Adrien Rabiot,Juventus,Marseille,Juventus → Marseille,29.5,27.6,prog_pass,Progressive Passes /90,Progression,5,per 90,4.06779661017,4.15528877927,6.08695652174,2.01915991157,0.087492169096,2.01915991157,1.93166774247,1.78903160941,1.12863288773,1.07972812348,0.0489047642512,1,Context model better,0.569905911635,0.491101490699,13.8276194942,0.457484864068,0.439365173962,3.96071903775,0.627906976744,255,0.542554694382,0.500315163656,7.78530370535,0
Amine Gouiri,Rennes,Marseille,Rennes → Marseille,23,11.6,prog_pass,Progressive Passes /90,Progression,5,per 90,3.5652173913,3.16250605703,1.72413793103,-1.84107946027,-0.402711334277,1.84107946027,1.43836812599,1.78903160941,1.02909275084,0.803992572534,0.225100178309,1,Context model better,0.569905911635,0.491101490699,13.8276194942,0.682208747374,0.751003034641,-10.0840523567,0.302325581395,255,0.542554694382,0.500315163656,7.78530370535,0
Elye Wahi,Lens,Marseille,Lens → Marseille,18.8,6.4,prog_pass,Progressive Passes /90,Progression,5,per 90,0.797872340426,1.17549621125,1.09375,0.295877659574,0.377623870821,0.295877659574,0.0817462112462,1.78903160941,0.165384254822,0.0456929943643,0.119691260457,1,Context model better,0.569905911635,0.491101490699,13.8276194942,0.434206495025,0.499711315245,-15.0860986583,0.441860465116,255,0.542554694382,0.500315163656,7.78530370535,0
Ismaël Bennacer,Milan,Marseille,Milan → Marseille,12.8,7.2,prog_pass,Progressive Passes /90,Progression,5,per 90,5.3125,6.34586944799,10,4.6875,1.03336944799,4.6875,3.65413055201,1.78903160941,2.62013257639,2.04251871951,0.577613856882,1,Context model better,0.569905911635,0.491101490699,13.8276194942,1.09271304585,1.1102839946,-1.60801125435,0.46511627907,255,0.542554694382,0.500315163656,7.78530370535,0
Mason Greenwood,Getafe,Marseille,Getafe → Marseille,29.6,31.2,prog_pass,Progressive Passes /90,Progression,5,per 90,3.00675675676,3.51979436592,5.03205128205,2.02529452529,0.513037609159,2.02529452529,1.51225691614,1.78903160941,1.13206190133,0.845293570098,0.286768331237,1,Context model better,0.569905911635,0.491101490699,13.8276194942,0.582034850232,0.507781420903,12.7575572665,0.651162790698,255,0.542554694382,0.500315163656,7.78530370535,0
Neal Maupay,Brentford,Marseille,Brentford → Marseille,14.7,11.6,prog_pass,Progressive Passes /90,Progression,5,per 90,2.51700680272,3.02360709794,3.18965517241,0.672648369693,0.506600295216,0.672648369693,0.166048074476,1.78903160941,0.375984619923,0.0928145000923,0.28317011983,1,Context model better,0.569905911635,0.491101490699,13.8276194942,0.400170147421,0.483688622208,-20.8707409399,0.372093023256,255,0.542554694382,0.500315163656,7.78530370535,0
Pierre Højbjerg,Tottenham,Marseille,Tottenham → Marseille,14.6,29.6,prog_pass,Progressive Passes /90,Progression,5,per 90,9.17808219178,8.71832328778,8.88513513514,-0.292947056646,-0.459758904004,0.292947056646,0.166811847358,1.78903160941,0.163746160272,0.0932414198166,0.0705047404554,1,Context model better,0.569905911635,0.491101490699,13.8276194942,0.572875496361,0.465553233105,18.733959462,0.604651162791,255,0.542554694382,0.500315163656,7.78530370535,0
Pol Lirola,Frosinone,Marseille,Frosinone → Marseille,17.1,7.6,prog_pass,Progressive Passes /90,Progression,5,per 90,3.80116959064,4.09704667429,2.76315789474,-1.03801169591,0.29587708365,1.03801169591,1.33388877956,1.78903160941,0.580208695278,0.745592628181,-0.165383932902,0,Carry-forward better,0.569905911635,0.491101490699,13.8276194942,0.446930146064,0.427860526765,4.26680085611,0.558139534884,255,0.542554694382,0.500315163656,7.78530370535,0
Quentin Merlin,Nantes,Marseille,Nantes → Marseille,14.3,17.7,prog_pass,Progressive Passes /90,Progression,5,per 90,6.85314685315,6.94291965696,4.85875706215,-1.994389791,0.089772803811,1.994389791,2.08416259481,1.78903160941,1.1147873411,1.16496689262,-0.0501795515177,0,Carry-forward better,0.569905911635,0.491101490699,13.8276194942,0.771987583059,0.7246161896,6.13628955941,0.53488372093,255,0.542554694382,0.500315163656,7.78530370535,0
Christian Mawissa,Toulouse,Monaco,Toulouse → Monaco,12.4,16.7,prog_pass,Progressive Passes /90,Progression,5,per 90,3.14516129032,3.08449963387,2.63473053892,-0.5104307514,-0.0606616564536,0.5104307514,0.449769094947,1.78903160941,0.28531119781,0.251403660272,0.0339075375385,1,Context model better,0.569905911635,0.491101490699,13.8276194942,0.63584204917,0.555472804029,12.6398128663,0.511627906977,255,0.542554694382,0.500315163656,7.78530370535,0
Lamine Camara,Metz,Monaco,Metz → Monaco,25.1,22.8,prog_pass,Progressive Passes /90,Progression,5,per 90,3.86454183267,4.56471510616,6.18421052632,2.31966869365,0.700173273486,2.31966869365,1.61949542016,1.78903160941,1.29660576227,0.905235777638,0.391369984635,1,Context model better,0.569905911635,0.491101490699,13.8276194942,0.578908402424,0.555632963503,4.0205736906,0.558139534884,255,0.542554694382,0.500315163656,7.78530370535,0
Baptiste Santamaria,Rennes,Nice,Rennes → Nice,21.4,10.3,prog_pass,Progressive Passes /90,Progression,5,per 90,6.26168224299,5.87832527193,4.36893203883,-1.89275020416,-0.383356971066,1.89275020416,1.50939323309,1.78903160941,1.05797471336,0.843692881195,0.214281832165,1,Context model better,0.569905911635,0.491101490699,13.8276194942,0.549127301638,0.538859442168,1.86985047724,0.441860465116,255,0.542554694382,0.500315163656,7.78530370535,0
Jonathan Clauss,Marseille,Nice,Marseille → Nice,23,25.6,prog_pass,Progressive Passes /90,Progression,5,per 90,5.95652173913,5.70694471174,4.1015625,-1.85495923913,-0.249577027393,1.85495923913,1.60538221174,1.78903160941,1.03685101447,0.897347035846,0.139503978622,1,Context model better,0.569905911635,0.491101490699,13.8276194942,0.565854679943,0.55139316972,2.55569331407,0.558139534884,255,0.542554694382,0.500315163656,7.78530370535,0
Désiré Doué,Rennes,Paris S-G,Rennes → Paris S-G,18.1,19.2,prog_pass,Progressive Passes /90,Progression,5,per 90,6.68508287293,6.32546045931,7.23958333333,0.554500460405,-0.359622413622,0.554500460405,0.914122874027,1.78903160941,0.309944473585,0.51095959916,-0.201015125575,0,Carry-forward better,0.569905911635,0.491101490699,13.8276194942,0.646661324778,0.58020204616,10.2772929309,0.511627906977,255,0.542554694382,0.500315163656,7.78530370535,0
Willian Pacho,Eint Frankfurt,Paris S-G,Eint Frankfurt → Paris S-G,33,23.7,prog_pass,Progressive Passes /90,Progression,5,per 90,4.48484848485,4.66285138854,2.23628691983,-2.24856156502,0.178002903689,2.24856156502,2.42656446871,1.78903160941,1.25685960672,1.35635639748,-0.0994967907515,0,Carry-forward better,0.569905911635,0.491101490699,13.8276194942,0.450235258978,0.411023002701,8.70928153572,0.488372093023,255,0.542554694382,0.500315163656,7.78530370535,0
Aurélio Buta,Eint Frankfurt,Reims,Eint Frankfurt → Reims,19.4,21.9,prog_pass,Progressive Passes /90,Progression,5,per 90,4.63917525773,4.04005110937,3.7899543379,-0.849220919832,-0.59912414836,0.849220919832,0.250096771473,1.78903160941,0.474681897942,0.139794495613,0.334887402329,1,Context model better,0.569905911635,0.491101490699,13.8276194942,0.526114104812,0.477345097453,9.26966354116,0.604651162791,255,0.542554694382,0.500315163656,7.78530370535,0
Sergio Akieme,Almería,Reims,Almería → Reims,18.6,28,prog_pass,Progressive Passes /90,Progression,5,per 90,1.50537634409,2.53913477678,3.07142857143,1.56605222734,1.03375843269,1.56605222734,0.532293794649,1.78903160941,0.8753630842,0.297531799801,0.577831284399,1,Context model better,0.569905911635,0.491101490699,13.8276194942,0.384368096168,0.379620371021,1.23520271184,0.488372093023,255,0.542554694382,0.500315163656,7.78530370535,0
Alidu Seidu,Clermont Foot,Rennes,Clermont Foot → Rennes,12.6,8.9,prog_pass,Progressive Passes /90,Progression,5,per 90,2.61904761905,3.3274964276,4.60674157303,1.98769395399,0.70844880855,1.98769395399,1.27924514544,1.78903160941,1.11104462522,0.715048934132,0.39599569109,1,Context model better,0.569905911635,0.491101490699,13.8276194942,0.51349722486,0.46592111569,9.2651151488,0.558139534884,255,0.542554694382,0.500315163656,7.78530370535,0
Azor Matusiwa,Reims,Rennes,Reims → Rennes,15.4,23.1,prog_pass,Progressive Passes /90,Progression,5,per 90,5.06493506494,4.67910594349,5.80086580087,0.735930735931,-0.385829121445,0.735930735931,1.12175985738,1.78903160941,0.411357033638,0.627020702975,-0.215663669337,0,Carry-forward better,0.569905911635,0.491101490699,13.8276194942,0.372641228605,0.37280798433,-0.0447496714638,0.372093023256,255,0.542554694382,0.500315163656,7.78530370535,0
Hans Hateboer,Atalanta,Rennes,Atalanta → Rennes,12.4,18.7,prog_pass,Progressive Passes /90,Progression,5,per 90,3.38709677419,3.22187151888,4.91978609626,1.53268932206,-0.165225255312,1.53268932206,1.69791457737,1.78903160941,0.856714500741,0.949069076503,-0.092354575762,0,Carry-forward better,0.569905911635,0.491101490699,13.8276194942,0.804434745769,0.582594375943,27.5771740334,0.790697674419,255,0.542554694382,0.500315163656,7.78530370535,0
Leo Skiri Østigård,Napoli,Rennes,Napoli → Rennes,18.1,13.6,prog_pass,Progressive Passes /90,Progression,5,per 90,4.19889502762,3.53742032226,3.67647058824,-0.522424439389,-0.661474705362,0.522424439389,0.139050265973,1.78903160941,0.292015209034,0.0777237614145,0.214291447619,1,Context model better,0.569905911635,0.491101490699,13.8276194942,0.50316003653,0.423324130779,15.8669011757,0.558139534884,255,0.542554694382,0.500315163656,7.78530370535,0
Lilian Brassier,Brest,Rennes,Brest → Rennes,29.7,13.7,prog_pass,Progressive Passes /90,Progression,5,per 90,4.07407407407,3.52895660006,5.47445255474,1.40037848067,-0.545117474013,1.40037848067,1.94549595468,1.78903160941,0.782757818982,1.08745756333,-0.304699744345,0,Carry-forward better,0.569905911635,0.491101490699,13.8276194942,0.498536833536,0.458046901294,8.1217534029,0.488372093023,255,0.542554694382,0.500315163656,7.78530370535,0
Lorenz Assignon,Burnley,Rennes,Burnley → Rennes,13.7,26.2,prog_pass,Progressive Passes /90,Progression,5,per 90,2.48175182482,2.39897107319,4.42748091603,1.94572909121,-0.0827807516277,1.94572909121,2.02850984284,1.78903160941,1.0875878777,1.13385914043,-0.046271262728,0,Carry-forward better,0.569905911635,0.491101490699,13.8276194942,0.710254318017,0.596903134096,15.9592389719,0.651162790698,255,0.542554694382,0.500315163656,7.78530370535,0
Andrew Omobamidele,Nott'ham Forest,Strasbourg,Nott'ham Forest → Strasbourg,8.7,6,prog_pass,Progressive Passes /90,Progression,5,per 90,0.919540229885,1.70934328997,1.5,0.580459770115,0.789803060084,0.580459770115,0.209343289969,1.78903160941,0.324454731299,0.117014863722,0.207439867577,1,Context model better,0.569905911635,0.491101490699,13.8276194942,0.770054330081,0.668710351623,13.1606270491,0.488372093023,255,0.542554694382,0.500315163656,7.78530370535,0
Guela Doué,Rennes,Strasbourg,Rennes → Strasbourg,13.7,30.2,prog_pass,Progressive Passes /90,Progression,5,per 90,3.86861313869,3.57050405917,5.72847682119,1.85986368251,-0.298109079513,1.85986368251,2.15797276202,1.78903160941,1.03959241006,1.20622394298,-0.166631532917,0,Carry-forward better,0.569905911635,0.491101490699,13.8276194942,0.780299429745,0.679607462818,12.9042727816,0.627906976744,255,0.542554694382,0.500315163656,7.78530370535,0
Mikel Merino,Real Sociedad,Arsenal,Real Sociedad → Arsenal,27.6,17.6,prog_pass,Progressive Passes /90,Progression,5,per 90,5.90579710145,4.92514248878,3.92045454545,-1.98534255599,-0.980654612667,1.98534255599,1.00468794333,1.78903160941,1.109730284,0.561581996676,0.548148287325,1,Context model better,0.569905911635,0.491101490699,13.8276194942,0.651518229108,0.702972833028,-7.89764608591,0.511627906977,255,0.542554694382,0.500315163656,7.78530370535,0
Raheem Sterling,Chelsea,Arsenal,Chelsea → Arsenal,22,5.5,prog_pass,Progressive Passes /90,Progression,5,per 90,3.54545454545,4.05163704604,3.27272727273,-0.272727272727,0.506182500585,0.272727272727,0.778909773312,1.78903160941,0.152444077172,0.43538066584,-0.282936588668,0,Carry-forward better,0.569905911635,0.491101490699,13.8276194942,0.566362420203,0.685190597245,-20.9809430858,0.302325581395,255,0.542554694382,0.500315163656,7.78530370535,0
